City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,soio,-6.1349,12.3689,293.24,91,29,2.3,AO,1720839492
366,ivins,37.1686,-113.6794,305.4,24,100,3.99,US,1720839494
367,broome,42.2506,-75.833,296.27,83,4,2.24,US,1720839495
368,chul'man,56.8479,124.9104,294.54,66,84,5.44,RU,1720839497
369,alaghsas,17.0187,8.0168,303.26,40,88,2.91,NE,1720839500
370,yorkton,51.2167,-102.4677,297.06,78,75,2.57,CA,1720839502
371,crane,31.3974,-102.3501,303.58,33,3,8.21,US,1720839503
372,tolanaro,-25.0319,46.9987,293.19,68,0,7.2,MG,1720839506
373,bayanhongor,46.7167,100.1167,287.06,52,100,1.95,MN,1720839508
374,ancud,-41.8697,-73.8203,278.01,90,2,2.29,CL,1720839509
375,darlington,54.5243,-1.5504,285.44,77,100,0.45,GB,1720839511
376,santa ana,33.7456,-117.8678,300.26,75,75,3.09,US,1720839512
377,skoghall,59.3232,13.4655,285.46,100,40,2.57,SE,1720839514
378,taoudenni,22.6783,-3.9836,310.8,9,50,2.1,ML,1720839515
379,morehead city,34.7229,-76.726,300.38,87,40,6.69,US,1720839517
380,berlin,52.5244,13.4105,289.85,83,75,6.26,DE,1720839518
381,chegdomyn,51.1167,133.0167,297.45,34,12,2.01,RU,1720839520
382,nkhata bay,-11.6066,34.2907,292.07,70,5,1.67,MW,1720839521
383,tamazula de gordiano,19.6333,-103.25,296.18,96,92,0.43,MX,1720839523
384,nouadhibou,20.931,-17.0347,293.14,94,75,2.06,MR,1720839524
385,jayapura,-2.5333,140.7,302.81,85,68,1.17,ID,1720839526
386,tazovsky,67.4667,78.7,288.1,80,27,5.43,RU,1720839528
387,hilton head island,32.2163,-80.7526,302.21,73,100,0.0,US,1720839529
388,labrador city,52.9463,-66.9114,289.1,72,75,2.57,CA,1720839531
389,grajau,-5.8194,-46.1386,298.73,43,73,0.63,BR,1720839533
390,muntok,-2.0667,105.1833,301.74,70,92,4.98,ID,1720839534
391,churapcha,62.0025,132.4325,300.87,45,51,1.75,RU,1720839536
392,manakara,-22.1333,48.0167,291.55,79,65,0.79,MG,1720839539
393,port moresby,-9.4431,147.1797,300.83,61,75,10.29,PG,1720839497
394,motueka,-41.1333,173.0167,286.54,55,6,0.48,NZ,1720839542
395,alpena,45.0617,-83.4327,294.33,91,0,2.06,US,1720839543
396,usinsk,65.9939,57.5281,285.3,63,100,2.1,RU,1720839545
397,collie,-33.3667,116.15,287.32,60,50,2.24,AU,1720839547
398,bintulu,3.1667,113.0333,300.38,89,20,1.54,MY,1720839548
399,vernon,50.2581,-119.2691,305.35,39,16,1.7,CA,1720839550
400,kirensk,57.7853,108.1119,295.46,80,99,2.32,RU,1720839552
401,flying fish cove,-10.4217,105.6791,299.97,73,40,6.69,CX,1720839554
402,torit,4.4133,32.5678,293.89,91,100,1.43,SS,1720839556
403,piui,-20.4653,-45.9581,291.09,56,9,2.13,BR,1720839558
404,flin flon,54.7682,-101.865,291.47,84,5,2.13,CA,1720839559
405,ribeira brava,32.65,-17.0667,295.5,68,27,2.93,PT,1720839561
406,limulunga,-15.0969,23.1376,282.4,27,0,1.86,ZM,1720839563
407,mahdia,35.5047,11.0622,298.12,77,0,4.07,TN,1720839564
408,coahuayana de hidalgo,18.7,-103.6583,298.21,88,98,1.43,MX,1720839566
409,manta,-0.95,-80.7333,297.03,83,100,2.57,EC,1720839567
410,san fernando de apure,7.8878,-67.4724,297.49,94,100,0.98,VE,1720839569
411,kununurra,-15.7667,128.7333,303.14,28,21,2.57,AU,1720839570
412,minas de marcona,-15.2119,-75.1103,282.13,91,50,5.49,PE,1720839572
413,margate,51.3813,1.3862,285.86,86,100,6.44,GB,1720839573
414,boyolangu,-8.1181,111.8935,298.66,69,62,4.46,ID,1720839576
415,mili,6.0815,171.735,302.06,77,97,6.27,MH,1720839578
416,sinabang,2.4803,96.3801,302.64,68,74,1.83,ID,1720839579
417,phibun mangsahan,15.2447,105.2291,303.14,70,100,3.15,TH,1720839581
418,rocha,-34.4833,-54.3333,275.7,87,0,1.42,UY,1720839582
419,uruzgan,32.8333,66.0,298.71,20,0,3.31,AF,1720839584
420,orapa,-21.2833,25.3667,284.71,23,72,2.64,BW,1720839585
421,quepos,9.4236,-84.1652,299.3,84,100,0.32,CR,1720839587
422,kutum,14.2,24.6667,297.47,60,96,2.68,SD,1720839589
423,yaren,-0.5472,166.916,302.17,71,62,4.37,NR,1720839590
424,oranjemund,-28.55,16.4333,285.47,80,62,3.59,NA,1720839592
425,kismayo,-0.3582,42.5454,297.68,86,76,7.58,SO,1720839593
426,elko,41.0002,-115.5012,309.16,13,30,1.51,US,1720839595
427,bocanda,7.0626,-4.4995,294.96,98,90,2.84,CI,1720839596
428,beledweyne,4.7358,45.2036,298.15,71,100,8.66,SO,1720839598
429,bikenibeu village,1.3673,173.1241,304.13,74,40,2.57,KI,1720839599
430,howrah,22.5892,88.3103,303.15,84,40,2.57,IN,1720839601
431,buka,40.8108,69.1986,304.44,29,34,3.31,UZ,1720839603
432,pendleton,45.6721,-118.7886,306.72,21,0,0.89,US,1720839347
433,colonia,50.9333,6.95,287.01,88,75,3.09,DE,1720839606
434,mount pearl,47.5166,-52.7813,290.62,95,100,4.63,CA,1720839488
435,necochea,-38.5473,-58.7368,277.35,74,0,3.21,AR,1720839609
436,selkirk,50.1436,-96.8845,300.23,76,2,1.79,CA,1720839610
437,sos'va,59.1766,61.8558,288.31,62,100,3.7,RU,1720839612
438,chapaev,50.2,51.1667,290.22,56,19,10.7,KZ,1720839613
439,darwin,-12.4611,130.8418,303.74,30,0,4.63,AU,1720839615
440,ulan bator,47.9077,106.8832,294.22,73,40,4.0,MN,1720839393
441,adre,13.4667,22.2,298.72,67,99,2.19,TD,1720839618
442,xilin hot,43.9667,116.0333,300.92,42,0,5.11,CN,1720839620
443,santa rosalia,27.3167,-112.2833,305.62,45,1,1.56,MX,1720839622
444,gilgit,35.9221,74.3087,296.81,44,100,1.82,PK,1720839623
445,port saint john's,-31.6229,29.5448,290.11,73,72,2.5,ZA,1720839625
446,kapa'a,22.0752,-159.319,300.33,76,100,8.23,US,1720839627
447,kawalu,-7.3817,108.2082,296.97,85,74,1.71,ID,1720839628
448,rosetta,31.4044,30.4164,299.22,76,0,3.85,EG,1720839629
449,nikel,69.4128,30.222,284.25,83,46,6.1,RU,1720839631
450,klyuchi,52.2667,79.1667,298.52,58,0,3.48,RU,1720839633
451,strzyzow,49.8707,21.7941,294.05,60,36,4.15,PL,1720839634
452,mermoz boabab,14.7065,-17.4758,300.46,82,85,6.35,SN,1720839636
453,sanawad,22.1833,76.0667,299.91,82,100,5.85,IN,1720839638
454,gaigeturi,33.4644,126.3183,298.18,88,100,2.06,KR,1720839639
455,the pas,53.8251,-101.2541,294.16,83,0,2.06,CA,1720839641
456,uturoa,-16.7333,-151.4333,298.95,84,41,5.94,PF,1720839642
457,happy valley-goose bay,53.3168,-60.3315,294.32,56,75,5.66,CA,1720839644
458,arkhangel'sk,64.5401,40.5433,288.21,100,40,3.0,RU,1720839645
459,douentza,14.9951,-2.9517,304.48,49,72,4.03,ML,1720839647
460,san julian,21.0167,-102.1667,288.64,92,99,2.53,MX,1720839648
461,el matama,16.7095,33.3565,300.61,57,100,5.47,SD,1720839650
462,barcelos,41.5388,-8.6151,289.09,83,64,0.56,PT,1720839651
463,koh kong,11.6175,102.9806,298.26,96,100,6.83,KH,1720839653
464,as sulayyil,20.4607,45.5779,303.29,13,100,2.7,SA,1720839654
465,san patricio,28.017,-97.5169,302.51,77,30,2.97,US,1720839656
466,motygino,58.1831,94.7592,295.19,54,93,1.83,RU,1720839657
467,shantobe,52.4581,68.1839,294.96,61,91,6.8,KZ,1720839659
468,padang,-0.9492,100.3543,304.18,71,61,1.77,ID,1720839660
469,ternate,0.8,127.4,300.52,71,100,5.7,ID,1720839662
470,cockburn town,21.4612,-71.1419,301.64,86,34,9.98,TC,1720839666
471,hadibu,12.65,54.0333,299.31,85,100,14.11,YE,1720839668
472,prince rupert,54.3161,-130.3201,289.2,84,100,5.14,CA,1720839669
473,taltal,-25.4,-70.4833,285.34,77,0,1.57,CL,1720839671
474,new norfolk,-42.7826,147.0587,284.87,65,100,0.77,AU,1720839672
475,totskoye,52.5248,52.7623,287.33,85,100,8.8,RU,1720839674
476,novomichurinsk,54.0384,39.7479,289.62,73,40,1.31,RU,1720839675
477,ujae,8.9322,165.7642,301.78,77,26,8.53,MH,1720839677
478,eraan,9.0629,117.7016,299.18,92,100,7.77,PH,1720839678
479,natal,-5.795,-35.2094,297.27,88,75,3.6,BR,1720839680
480,korla,41.7597,86.1469,301.09,29,96,2.76,CN,1720839681
481,dese,11.1333,39.6333,287.62,77,88,1.44,ET,1720839683
482,sussex,41.1834,-74.6663,297.4,88,40,0.0,US,1720839684
483,kiunga,-6.1219,141.2906,296.27,92,100,1.69,PG,1720839686
484,xinyuan,37.3,99.0,282.6,92,100,1.95,CN,1720839687
485,sao vicente,-23.9631,-46.3919,292.25,95,100,3.75,BR,1720839689
486,al qabil,22.571,58.6947,302.26,63,71,1.74,OM,1720839690
487,hertford,51.7959,-0.0785,286.51,90,100,3.95,GB,1720839692
488,beaufort west,-32.3567,22.583,281.56,66,100,2.43,ZA,1720839694
489,novyy urengoy,66.0833,76.6333,292.88,69,15,5.53,RU,1720839695
490,muromtsevo,56.3724,75.2418,295.63,81,30,0.33,RU,1720839697
491,mandal,25.45,74.5667,303.0,66,7,6.11,IN,1720839699
492,richards bay,-28.783,32.0377,288.38,38,0,1.54,ZA,1720839700
493,kudahuvadhoo,2.6708,72.8944,301.94,75,100,4.93,MV,1720839702
494,maumere,-8.6199,122.2111,300.65,48,48,4.77,ID,1720839703
495,newman,37.3138,-121.0208,309.83,52,21,0.45,US,1720839705
496,pauini,-7.7136,-66.9764,296.22,80,94,1.08,BR,1720839706
497,walvis bay,-22.9575,14.5053,285.42,100,0,3.09,NA,1720839710
498,bara,10.3744,10.7288,296.55,86,100,2.38,NG,1720839711
499,prado,-17.3411,-39.2208,296.03,70,21,2.83,BR,1720839713
500,bandarbeyla,9.4942,50.8122,299.58,72,5,12.8,SO,1720839714
501,fort mcmurray,56.7268,-111.381,290.92,45,100,6.69,CA,1720839716
502,ghatanji,20.1333,78.3167,297.93,92,100,4.73,IN,1720839717
503,sungailiat,-1.85,106.1333,302.47,67,95,5.41,ID,1720839719
504,axim,4.8699,-2.2405,297.33,86,98,4.63,GH,1720839722
505,antofagasta,-23.65,-70.4,285.75,78,19,2.22,CL,1720839723
506,matli,25.0431,68.6557,304.59,65,84,10.44,PK,1720839725
507,terbanggi besar,-4.8667,105.2333,301.52,65,95,3.16,ID,1720839726
508,pisco,-13.7,-76.2167,290.18,82,20,1.03,PE,1720839728
509,twon-brass,4.3151,6.2418,298.67,82,100,6.2,NG,1720839729
510,st. john's,47.5649,-52.7093,291.08,95,100,4.63,CA,1720839604
511,palmer,42.1584,-72.3287,297.96,75,70,2.33,US,1720839734
512,wynyard,-41.0,145.7167,284.37,69,16,0.45,AU,1720839736
513,green river,41.5286,-109.4662,302.37,25,60,0.45,US,1720839737
514,armacao de buzios,-22.7469,-41.8817,294.18,93,77,4.33,BR,1720839739
515,cabo san lucas,22.8909,-109.9124,299.68,70,5,1.99,MX,1720839740
516,talakan,50.3167,130.3667,300.41,34,78,0.88,RU,1720839742
517,kotabumi,-4.8333,104.9,301.03,67,94,2.92,ID,1720839743
518,luanda,-8.8368,13.2343,295.15,78,40,2.57,AO,1720839489
519,joutseno,61.118,28.5076,293.02,60,55,3.05,FI,1720839746
520,mendi,-6.1761,143.6513,288.68,96,100,1.6,PG,1720839748
521,san luis de la loma,17.2706,-100.8939,299.63,87,99,1.19,MX,1720839749
522,ghanzi,-21.5667,21.7833,284.36,19,15,4.34,BW,1720839751
523,kashmor,28.4333,69.5833,306.01,57,0,5.08,PK,1720839752
524,west bay,19.3667,-81.4167,302.19,84,20,4.63,KY,1720839753
525,ghadamis,30.1337,9.5007,303.74,19,0,3.34,LY,1720839755
526,pangai,-19.8,-174.35,298.21,69,75,6.17,TO,1720839756
527,santarem,-2.4431,-54.7083,297.22,100,75,1.54,BR,1720839758
528,poplar bluff,36.757,-90.3929,299.03,85,9,2.42,US,1720839760
529,es castell,39.8795,4.2854,296.53,68,0,6.17,ES,1720839761
530,kavieng,-2.5744,150.7967,301.76,75,94,3.49,PG,1720839763
531,muisne,0.6,-80.0333,297.94,88,100,2.44,EC,1720839764
532,crawfordsville,40.0411,-86.8745,297.21,84,76,1.3,US,1720839766
533,sakakah,29.9697,40.2064,302.91,23,7,4.71,SA,1720839767
534,santa cruz,-17.8,-63.1667,281.85,81,75,6.17,BO,1720839769
535,maceio,-9.6658,-35.7353,296.84,73,40,1.54,BR,1720839770
536,mejit,10.2753,170.8646,301.05,82,99,10.39,MH,1720839772
537,janakpur,26.7183,85.9065,303.98,69,14,3.65,NP,1720839773
538,queenstown,-31.8976,26.8753,279.74,63,7,1.73,ZA,1720839775
539,tarnogskiy gorodok,60.4997,43.5761,287.69,65,100,3.92,RU,1720839776
540,kiama,-34.6833,150.8667,290.51,59,94,2.24,AU,1720839778
541,rouyn-noranda,48.2398,-79.0288,295.2,64,40,4.12,CA,1720839780
542,nema,57.5067,50.5011,284.68,64,3,4.22,RU,1720839781
543,inhambane,-23.865,35.3833,291.64,86,0,3.39,MZ,1720839783
544,rikaze,29.25,88.8833,290.71,40,88,1.04,CN,1720839786
545,tadmur,34.5608,38.2805,300.36,40,0,8.61,SY,1720839787
546,white river,-25.3318,31.0117,285.68,21,0,2.06,ZA,1720839789
547,elverum,60.8819,11.5623,286.19,87,54,0.61,NO,1720839790
548,celestun,20.8667,-90.4,300.3,60,47,5.07,MX,1720839792
549,waddan,29.1614,16.139,299.45,42,0,2.41,LY,1720839793
550,novodvinsk,64.4165,40.8122,288.01,91,100,3.87,RU,1720839796
551,tayoltita,24.0833,-105.9333,296.93,99,100,0.95,MX,1720839798
552,pitiquito,30.7,-112.0833,310.22,32,26,7.4,MX,1720839799
553,bamboo flat,11.7,92.7167,301.2,83,75,7.72,IN,1720839801
554,shitanjing,39.2342,106.3439,304.44,18,47,1.54,CN,1720839803
555,praia da vitoria,38.7333,-27.0667,296.29,73,20,3.07,PT,1720839804
556,morecambe,54.0684,-2.8611,285.47,91,94,2.18,GB,1720839806
557,robore,-18.3333,-59.75,282.02,59,97,1.82,BO,1720839809
